KommuneNr,IndicatorType,Year,Value,KommuneName
330,Indbyggertal 1. januar,2010,77475.0,Slagelse Kommune
330,Indbyggertal 1. januar,2011,77442.0,Slagelse Kommune
330,Indbyggertal 1. januar,2012,77310.0,Slagelse Kommune
330,Indbyggertal 1. januar,2013,77167.0,Slagelse Kommune
330,Indbyggertal 1. januar,2014,76948.0,Slagelse Kommune
330,Indbyggertal 1. januar,2015,77293.0,Slagelse Kommune
330,Indbyggertal 1. januar,2016,78140.0,Slagelse Kommune
330,Indbyggertal 1. januar,2017,78828.0,Slagelse Kommune
330,Indbyggertal 1. januar,2018,78968.0,Slagelse Kommune
330,Indbyggertal 1. januar,2019,79073.0,Slagelse Kommune
330,Indbyggertal 1. januar,2020,79073.0,Slagelse Kommune
336,Indbyggertal 1. januar,2010,21931.0,Stevns Kommune
336,Indbyggertal 1. januar,2011,21855.0,Stevns Kommune
336,Indbyggertal 1. januar,2012,21855.0,Stevns Kommune
336,Indbyggertal 1. januar,2013,21818.0,Stevns Kommune
336,Indbyggertal 1. januar,2014,21825.0,Stevns Kommune
336,Indbyggertal 1. januar,2015,22038.0,Stevns Kommune
336,Indbyggertal 1. januar,2016,22260.0,Stevns Kommune
336,Indbyggertal 1. januar,2017,22492.0,Stevns Kommune
336,Indbyggertal 1. januar,2018,22727.0,Stevns Kommune
336,Indbyggertal 1. januar,2019,22782.0,Stevns Kommune
336,Indbyggertal 1. januar,2020,22805.0,Stevns Kommune
340,Indbyggertal 1. januar,2010,29522.0,Sorø Kommune
340,Indbyggertal 1. januar,2011,29499.0,Sorø Kommune
340,Indbyggertal 1. januar,2012,29393.0,Sorø Kommune
340,Indbyggertal 1. januar,2013,29288.0,Sorø Kommune
340,Indbyggertal 1. januar,2014,29299.0,Sorø Kommune
340,Indbyggertal 1. januar,2015,29331.0,Sorø Kommune
340,Indbyggertal 1. januar,2016,29543.0,Sorø Kommune
340,Indbyggertal 1. januar,2017,29595.0,Sorø Kommune
340,Indbyggertal 1. januar,2018,29669.0,Sorø Kommune
340,Indbyggertal 1. januar,2019,29834.0,Sorø Kommune
340,Indbyggertal 1. januar,2020,29881.0,Sorø Kommune
350,Indbyggertal 1. januar,2010,26794.0,Lejre Kommune
350,Indbyggertal 1. januar,2011,26764.0,Lejre Kommune
350,Indbyggertal 1. januar,2012,26887.0,Lejre Kommune
350,Indbyggertal 1. januar,2013,26901.0,Lejre Kommune
350,Indbyggertal 1. januar,2014,26989.0,Lejre Kommune
350,Indbyggertal 1. januar,2015,27172.0,Lejre Kommune
350,Indbyggertal 1. januar,2016,27317.0,Lejre Kommune
350,Indbyggertal 1. januar,2017,27402.0,Lejre Kommune
350,Indbyggertal 1. januar,2018,27544.0,Lejre Kommune
350,Indbyggertal 1. januar,2019,27775.0,Lejre Kommune
350,Indbyggertal 1. januar,2020,27996.0,Lejre Kommune
360,Indbyggertal 1. januar,2010,46984.0,Lolland Kommune
360,Indbyggertal 1. januar,2011,46111.0,Lolland Kommune
360,Indbyggertal 1. januar,2012,45241.0,Lolland Kommune
360,Indbyggertal 1. januar,2013,44436.0,Lolland Kommune
360,Indbyggertal 1. januar,2014,43528.0,Lolland Kommune
360,Indbyggertal 1. januar,2015,43024.0,Lolland Kommune
360,Indbyggertal 1. januar,2016,42638.0,Lolland Kommune
360,Indbyggertal 1. januar,2017,42285.0,Lolland Kommune
360,Indbyggertal 1. januar,2018,41982.0,Lolland Kommune
360,Indbyggertal 1. januar,2019,41615.0,Lolland Kommune
360,Indbyggertal 1. januar,2020,41105.0,Lolland Kommune
370,Indbyggertal 1. januar,2010,81112.0,Næstved Kommune
370,Indbyggertal 1. januar,2011,80963.0,Næstved Kommune
370,Indbyggertal 1. januar,2012,81012.0,Næstved Kommune
370,Indbyggertal 1. januar,2013,81163.0,Næstved Kommune
370,Indbyggertal 1. januar,2014,81432.0,Næstved Kommune
370,Indbyggertal 1. januar,2015,81687.0,Næstved Kommune
370,Indbyggertal 1. januar,2016,82342.0,Næstved Kommune
370,Indbyggertal 1. januar,2017,82581.0,Næstved Kommune
370,Indbyggertal 1. januar,2018,82938.0,Næstved Kommune
370,Indbyggertal 1. januar,2019,82991.0,Næstved Kommune
370,Indbyggertal 1. januar,2020,83143.0,Næstved Kommune
376,Indbyggertal 1. januar,2010,62912.0,Guldborgsund Kommune
376,Indbyggertal 1. januar,2011,62583.0,Guldborgsund Kommune
376,Indbyggertal 1. januar,2012,61913.0,Guldborgsund Kommune
376,Indbyggertal 1. januar,2013,61322.0,Guldborgsund Kommune
376,Indbyggertal 1. januar,2014,61007.0,Guldborgsund Kommune
376,Indbyggertal 1. januar,2015,60829.0,Guldborgsund Kommune
376,Indbyggertal 1. januar,2016,60979.0,Guldborgsund Kommune
376,Indbyggertal 1. januar,2017,61257.0,Guldborgsund Kommune
376,Indbyggertal 1. januar,2018,61219.0,Guldborgsund Kommune
376,Indbyggertal 1. januar,2019,60930.0,Guldborgsund Kommune
376,Indbyggertal 1. januar,2020,60722.0,Guldborgsund Kommune
390,Indbyggertal 1. januar,2010,46319.0,Vordingborg Kommune
390,Indbyggertal 1. januar,2011,46170.0,Vordingborg Kommune
390,Indbyggertal 1. januar,2012,45804.0,Vordingborg Kommune
390,Indbyggertal 1. januar,2013,45465.0,Vordingborg Kommune
390,Indbyggertal 1. januar,2014,45295.0,Vordingborg Kommune
390,Indbyggertal 1. januar,2015,45471.0,Vordingborg Kommune
390,Indbyggertal 1. januar,2016,45806.0,Vordingborg Kommune
390,Indbyggertal 1. januar,2017,46037.0,Vordingborg Kommune
390,Indbyggertal 1. januar,2018,46087.0,Vordingborg Kommune
390,Indbyggertal 1. januar,2019,45816.0,Vordingborg Kommune
390,Indbyggertal 1. januar,2020,45566.0,Vordingborg Kommune
410,Indbyggertal 1. januar,2010,37661.0,Middelfart Kommune
410,Indbyggertal 1. januar,2011,37701.0,Middelfart Kommune
410,Indbyggertal 1. januar,2012,37612.0,Middelfart Kommune
410,Indbyggertal 1. januar,2013,37523.0,Middelfart Kommune
410,Indbyggertal 1. januar,2014,37685.0,Middelfart Kommune
410,Indbyggertal 1. januar,2015,37857.0,Middelfart Kommune
410,Indbyggertal 1. januar,2016,37913.0,Middelfart Kommune
410,Indbyggertal 1. januar,2017,38093.0,Middelfart Kommune
410,Indbyggertal 1. januar,2018,38210.0,Middelfart Kommune
410,Indbyggertal 1. januar,2019,38553.0,Middelfart Kommune
410,Indbyggertal 1. januar,2020,38853.0,Middelfart Kommune
420,Indbyggertal 1. januar,2010,42054.0,Assens Kommune
420,Indbyggertal 1. januar,2011,41635.0,Assens Kommune
420,Indbyggertal 1. januar,2012,41443.0,Assens Kommune
420,Indbyggertal 1. januar,2013,41325.0,Assens Kommune
420,Indbyggertal 1. januar,2014,41037.0,Assens Kommune
420,Indbyggertal 1. januar,2015,41046.0,Assens Kommune
420,Indbyggertal 1. januar,2016,41224.0,Assens Kommune
420,Indbyggertal 1. januar,2017,41390.0,Assens Kommune
420,Indbyggertal 1. januar,2018,41328.0,Assens Kommune
420,Indbyggertal 1. januar,2019,41212.0,Assens Kommune
420,Indbyggertal 1. januar,2020,40965.0,Assens Kommune
430,Indbyggertal 1. januar,2010,52085.0,Faaborg-Midtfyn Kommune
430,Indbyggertal 1. januar,2011,51926.0,Faaborg-Midtfyn Kommune
430,Indbyggertal 1. januar,2012,51635.0,Faaborg-Midtfyn Kommune
430,Indbyggertal 1. januar,2013,51409.0,Faaborg-Midtfyn Kommune
430,Indbyggertal 1. januar,2014,51078.0,Faaborg-Midtfyn Kommune
430,Indbyggertal 1. januar,2015,50953.0,Faaborg-Midtfyn Kommune
430,Indbyggertal 1. januar,2016,51236.0,Faaborg-Midtfyn Kommune
430,Indbyggertal 1. januar,2017,51376.0,Faaborg-Midtfyn Kommune
430,Indbyggertal 1. januar,2018,51536.0,Faaborg-Midtfyn Kommune
430,Indbyggertal 1. januar,2019,51809.0,Faaborg-Midtfyn Kommune
430,Indbyggertal 1. januar,2020,51556.0,Faaborg-Midtfyn Kommune
440,Indbyggertal 1. januar,2010,23770.0,Kerteminde Kommune
440,Indbyggertal 1. januar,2011,23758.0,Kerteminde Kommune
440,Indbyggertal 1. januar,2012,23793.0,Kerteminde Kommune
440,Indbyggertal 1. januar,2013,23787.0,Kerteminde Kommune
440,Indbyggertal 1. januar,2014,23665.0,Kerteminde Kommune
440,Indbyggertal 1. januar,2015,23728.0,Kerteminde Kommune
440,Indbyggertal 1. januar,2016,23880.0,Kerteminde Kommune
440,Indbyggertal 1. januar,2017,23774.0,Kerteminde Kommune
440,Indbyggertal 1. januar,2018,23756.0,Kerteminde Kommune
440,Indbyggertal 1. januar,2019,23773.0,Kerteminde Kommune
440,Indbyggertal 1. januar,2020,23812.0,Kerteminde Kommune
450,Indbyggertal 1. januar,2010,31690.0,Nyborg Kommune
450,Indbyggertal 1. januar,2011,31499.0,Nyborg Kommune
450,Indbyggertal 1. januar,2012,31486.0,Nyborg Kommune
450,Indbyggertal 1. januar,2013,31350.0,Nyborg Kommune
450,Indbyggertal 1. januar,2014,31314.0,Nyborg Kommune
450,Indbyggertal 1. januar,2015,31573.0,Nyborg Kommune
450,Indbyggertal 1. januar,2016,31886.0,Nyborg Kommune
450,Indbyggertal 1. januar,2017,32142.0,Nyborg Kommune
450,Indbyggertal 1. januar,2018,32032.0,Nyborg Kommune
450,Indbyggertal 1. januar,2019,32042.0,Nyborg Kommune
450,Indbyggertal 1. januar,2020,32009.0,Nyborg Kommune
461,Indbyggertal 1. januar,2010,188777.0,Odense Kommune
461,Indbyggertal 1. januar,2011,190245.0,Odense Kommune
461,Indbyggertal 1. januar,2012,191610.0,Odense Kommune
461,Indbyggertal 1. januar,2013,193370.0,Odense Kommune
461,Indbyggertal 1. januar,2014,195797.0,Odense Kommune
461,Indbyggertal 1. januar,2015,197480.0,Odense Kommune
461,Indbyggertal 1. januar,2016,198972.0,Odense Kommune
461,Indbyggertal 1. januar,2017,200563.0,Odense Kommune
461,Indbyggertal 1. januar,2018,202348.0,Odense Kommune
461,Indbyggertal 1. januar,2019,204182.0,Odense Kommune
461,Indbyggertal 1. januar,2020,204895.0,Odense Kommune
479,Indbyggertal 1. januar,2010,58998.0,Svendborg Kommune
479,Indbyggertal 1. januar,2011,58713.0,Svendborg Kommune
479,Indbyggertal 1. januar,2012,58551.0,Svendborg Kommune
479,Indbyggertal 1. januar,2013,58296.0,Svendborg Kommune
479,Indbyggertal 1. januar,2014,57979.0,Svendborg Kommune
479,Indbyggertal 1. januar,2015,57988.0,Svendborg Kommune
479,Indbyggertal 1. januar,2016,58228.0,Svendborg Kommune
479,Indbyggertal 1. januar,2017,58510.0,Svendborg Kommune
479,Indbyggertal 1. januar,2018,58698.0,Svendborg Kommune
479,Indbyggertal 1. januar,2019,58599.0,Svendborg Kommune
479,Indbyggertal 1. januar,2020,58296.0,Svendborg Kommune
480,Indbyggertal 1. januar,2010,29638.0,Nordfyns Kommune
480,Indbyggertal 1. januar,2011,29507.0,Nordfyns Kommune
480,Indbyggertal 1. januar,2012,29330.0,Nordfyns Kommune
480,Indbyggertal 1. januar,2013,29224.0,Nordfyns Kommune
480,Indbyggertal 1. januar,2014,29066.0,Nordfyns Kommune
480,Indbyggertal 1. januar,2015,29030.0,Nordfyns Kommune
480,Indbyggertal 1. januar,2016,29298.0,Nordfyns Kommune
480,Indbyggertal 1. januar,2017,29446.0,Nordfyns Kommune
480,Indbyggertal 1. januar,2018,29516.0,Nordfyns Kommune
480,Indbyggertal 1. januar,2019,29693.0,Nordfyns Kommune
480,Indbyggertal 1. januar,2020,29665.0,Nordfyns Kommune
482,Indbyggertal 1. januar,2010,13510.0,Langeland Kommune
482,Indbyggertal 1. januar,2011,13322.0,Langeland Kommune
482,Indbyggertal 1. januar,2012,13094.0,Langeland Kommune
482,Indbyggertal 1. januar,2013,12861.0,Langeland Kommune
482,Indbyggertal 1. januar,2014,12695.0,Langeland Kommune
482,Indbyggertal 1. januar,2015,12647.0,Langeland Kommune
482,Indbyggertal 1. januar,2016,12547.0,Langeland Kommune
482,Indbyggertal 1. januar,2017,12578.0,Langeland Kommune
482,Indbyggertal 1. januar,2018,12641.0,Langeland Kommune
482,Indbyggertal 1. januar,2019,12560.0,Langeland Kommune
482,Indbyggertal 1. januar,2020,12491.0,Langeland Kommune
492,Indbyggertal 1. januar,2010,6679.0,Ærø Kommune
492,Indbyggertal 1. januar,2011,6663.0,Ærø Kommune
492,Indbyggertal 1. januar,2012,6636.0,Ærø Kommune
492,Indbyggertal 1. januar,2013,6527.0,Ærø Kommune
492,Indbyggertal 1. januar,2014,6393.0,Ærø Kommune
492,Indbyggertal 1. januar,2015,6276.0,Ærø Kommune
492,Indbyggertal 1. januar,2016,6290.0,Ærø Kommune
492,Indbyggertal 1. januar,2017,6177.0,Ærø Kommune
492,Indbyggertal 1. januar,2018,6178.0,Ærø Kommune
492,Indbyggertal 1. januar,2019,6058.0,Ærø Kommune
492,Indbyggertal 1. januar,2020,5964.0,Ærø Kommune
510,Indbyggertal 1. januar,2010,56346.0,Haderslev Kommune
510,Indbyggertal 1. januar,2011,56117.0,Haderslev Kommune
510,Indbyggertal 1. januar,2012,56188.0,Haderslev Kommune
510,Indbyggertal 1. januar,2013,56051.0,Haderslev Kommune
510,Indbyggertal 1. januar,2014,55906.0,Haderslev Kommune
510,Indbyggertal 1. januar,2015,55888.0,Haderslev Kommune
510,Indbyggertal 1. januar,2016,56029.0,Haderslev Kommune
510,Indbyggertal 1. januar,2017,56045.0,Haderslev Kommune
510,Indbyggertal 1. januar,2018,55963.0,Haderslev Kommune
510,Indbyggertal 1. januar,2019,55857.0,Haderslev Kommune
510,Indbyggertal 1. januar,2020,55670.0,Haderslev Kommune
530,Indbyggertal 1. januar,2010,26160.0,Billund Kommune
530,Indbyggertal 1. januar,2011,26155.0,Billund Kommune
530,Indbyggertal 1. januar,2012,26220.0,Billund Kommune
530,Indbyggertal 1. januar,2013,26357.0,Billund Kommune
530,Indbyggertal 1. januar,2014,26318.0,Billund Kommune
530,Indbyggertal 1. januar,2015,26285.0,Billund Kommune
530,Indbyggertal 1. januar,2016,26434.0,Billund Kommune
530,Indbyggertal 1. januar,2017,26481.0,Billund Kommune
530,Indbyggertal 1. januar,2018,26482.0,Billund Kommune
530,Indbyggertal 1. januar,2019,26629.0,Billund Kommune
530,Indbyggertal 1. januar,2020,26608.0,Billund Kommune
540,Indbyggertal 1. januar,2010,76439.0,Sønderborg Kommune
540,Indbyggertal 1. januar,2011,76193.0,Sønderborg Kommune
540,Indbyggertal 1. januar,2012,76094.0,Sønderborg Kommune
540,Indbyggertal 1. januar,2013,75732.0,Sønderborg Kommune
540,Indbyggertal 1. januar,2014,75264.0,Sønderborg Kommune
540,Indbyggertal 1. januar,2015,74937.0,Sønderborg Kommune
540,Indbyggertal 1. januar,2016,74737.0,Sønderborg Kommune
540,Indbyggertal 1. januar,2017,74801.0,Sønderborg Kommune
540,Indbyggertal 1. januar,2018,74650.0,Sønderborg Kommune
540,Indbyggertal 1. januar,2019,74561.0,Sønderborg Kommune
540,Indbyggertal 1. januar,2020,74220.0,Sønderborg Kommune
550,Indbyggertal 1. januar,2010,39710.0,Tønder Kommune
550,Indbyggertal 1. januar,2011,39464.0,Tønder Kommune
550,Indbyggertal 1. januar,2012,39083.0,Tønder Kommune
550,Indbyggertal 1. januar,2013,38686.0,Tønder Kommune
550,Indbyggertal 1. januar,2014,38316.0,Tønder Kommune
550,Indbyggertal 1. januar,2015,38010.0,Tønder Kommune
550,Indbyggertal 1. januar,2016,37904.0,Tønder Kommune
550,Indbyggertal 1. januar,2017,37928.0,Tønder Kommune
550,Indbyggertal 1. januar,2018,37777.0,Tønder Kommune
550,Indbyggertal 1. januar,2019,37587.0,Tønder Kommune
550,Indbyggertal 1. januar,2020,37366.0,Tønder Kommune
561,Indbyggertal 1. januar,2010,115114.0,Esbjerg Kommune
561,Indbyggertal 1. januar,2011,115184.0,Esbjerg Kommune
561,Indbyggertal 1. januar,2012,115112.0,Esbjerg Kommune
561,Indbyggertal 1. januar,2013,115051.0,Esbjerg Kommune
561,Indbyggertal 1. januar,2014,115095.0,Esbjerg Kommune
561,Indbyggertal 1. januar,2015,115446.0,Esbjerg Kommune
561,Indbyggertal 1. januar,2016,115748.0,Esbjerg Kommune
561,Indbyggertal 1. januar,2017,115905.0,Esbjerg Kommune
561,Indbyggertal 1. januar,2018,116032.0,Esbjerg Kommune
561,Indbyggertal 1. januar,2019,115652.0,Esbjerg Kommune
561,Indbyggertal 1. januar,2020,115483.0,Esbjerg Kommune
563,Indbyggertal 1. januar,2010,3219.0,Fanø Kommune
563,Indbyggertal 1. januar,2011,3213.0,Fanø Kommune
563,Indbyggertal 1. januar,2012,3251.0,Fanø Kommune
563,Indbyggertal 1. januar,2013,3237.0,Fanø Kommune
563,Indbyggertal 1. januar,2014,3264.0,Fanø Kommune
563,Indbyggertal 1. januar,2015,3263.0,Fanø Kommune
563,Indbyggertal 1. januar,2016,3290.0,Fanø Kommune
563,Indbyggertal 1. januar,2017,3345.0,Fanø Kommune
563,Indbyggertal 1. januar,2018,3401.0,Fanø Kommune
563,Indbyggertal 1. januar,2019,3404.0,Fanø Kommune
563,Indbyggertal 1. januar,2020,3488.0,Fanø Kommune
573,Indbyggertal 1. januar,2010,50378.0,Varde Kommune
573,Indbyggertal 1. januar,2011,50351.0,Varde Kommune
573,Indbyggertal 1. januar,2012,50193.0,Varde Kommune
573,Indbyggertal 1. januar,2013,49969.0,Varde Kommune
573,Indbyggertal 1. januar,2014,49958.0,Varde Kommune
573,Indbyggertal 1. januar,2015,50122.0,Varde Kommune
573,Indbyggertal 1. januar,2016,50289.0,Varde Kommune
573,Indbyggertal 1. januar,2017,50452.0,Varde Kommune
573,Indbyggertal 1. januar,2018,50301.0,Varde Kommune
573,Indbyggertal 1. januar,2019,50129.0,Varde Kommune
573,Indbyggertal 1. januar,2020,49961.0,Varde Kommune
575,Indbyggertal 1. januar,2010,42768.0,Vejen Kommune
575,Indbyggertal 1. januar,2011,42683.0,Vejen Kommune
575,Indbyggertal 1. januar,2012,42785.0,Vejen Kommune
575,Indbyggertal 1. januar,2013,42700.0,Vejen Kommune
575,Indbyggertal 1. januar,2014,42667.0,Vejen Kommune
575,Indbyggertal 1. januar,2015,42601.0,Vejen Kommune
575,Indbyggertal 1. januar,2016,42869.0,Vejen Kommune
575,Indbyggertal 1. januar,2017,42822.0,Vejen Kommune
575,Indbyggertal 1. januar,2018,42844.0,Vejen Kommune
575,Indbyggertal 1. januar,2019,42863.0,Vejen Kommune
575,Indbyggertal 1. januar,2020,42742.0,Vejen Kommune
580,Indbyggertal 1. januar,2010,59978.0,Aabenraa Kommune
580,Indbyggertal 1. januar,2011,59795.0,Aabenraa Kommune
580,Indbyggertal 1. januar,2012,59600.0,Aabenraa Kommune
580,Indbyggertal 1. januar,2013,59208.0,Aabenraa Kommune
580,Indbyggertal 1. januar,2014,58970.0,Aabenraa Kommune
580,Indbyggertal 1. januar,2015,58904.0,Aabenraa Kommune
580,Indbyggertal 1. januar,2016,58869.0,Aabenraa Kommune
580,Indbyggertal 1. januar,2017,59003.0,Aabenraa Kommune
580,Indbyggertal 1. januar,2018,59089.0,Aabenraa Kommune
580,Indbyggertal 1. januar,2019,59035.0,Aabenraa Kommune
580,Indbyggertal 1. januar,2020,58761.0,Aabenraa Kommune
607,Indbyggertal 1. januar,2010,49849.0,Fredericia Kommune
607,Indbyggertal 1. januar,2011,50104.0,Fredericia Kommune
607,Indbyggertal 1. januar,2012,50193.0,Fredericia Kommune
607,Indbyggertal 1. januar,2013,50374.0,Fredericia Kommune
607,Indbyggertal 1. januar,2014,50324.0,Fredericia Kommune
607,Indbyggertal 1. januar,2015,50429.0,Fredericia Kommune
607,Indbyggertal 1. januar,2016,50689.0,Fredericia Kommune
607,Indbyggertal 1. januar,2017,50868.0,Fredericia Kommune
607,Indbyggertal 1. januar,2018,51326.0,Fredericia Kommune
607,Indbyggertal 1. januar,2019,51427.0,Fredericia Kommune
607,Indbyggertal 1. januar,2020,51377.0,Fredericia Kommune
621,Indbyggertal 1. januar,2010,89071.0,Kolding Kommune
621,Indbyggertal 1. januar,2011,89210.0,Kolding Kommune
621,Indbyggertal 1. januar,2012,89412.0,Kolding Kommune
621,Indbyggertal 1. januar,2013,89556.0,Kolding Kommune
621,Indbyggertal 1. januar,2014,90066.0,Kolding Kommune
621,Indbyggertal 1. januar,2015,90794.0,Kolding Kommune
621,Indbyggertal 1. januar,2016,91695.0,Kolding Kommune
621,Indbyggertal 1. januar,2017,92282.0,Kolding Kommune
621,Indbyggertal 1. januar,2018,92515.0,Kolding Kommune
621,Indbyggertal 1. januar,2019,92893.0,Kolding Kommune
621,Indbyggertal 1. januar,2020,93175.0,Kolding Kommune
630,Indbyggertal 1. januar,2010,106383.0,Vejle Kommune
630,Indbyggertal 1. januar,2011,107218.0,Vejle Kommune
630,Indbyggertal 1. januar,2012,108021.0,Vejle Kommune
630,Indbyggertal 1. januar,2013,108826.0,Vejle Kommune
630,Indbyggertal 1. januar,2014,109652.0,Vejle Kommune
630,Indbyggertal 1. januar,2015,110471.0,Vejle Kommune
630,Indbyggertal 1. januar,2016,111743.0,Vejle Kommune
630,Indbyggertal 1. januar,2017,113243.0,Vejle Kommune
630,Indbyggertal 1. januar,2018,114140.0,Vejle Kommune
630,Indbyggertal 1. januar,2019,114830.0,Vejle Kommune
630,Indbyggertal 1. januar,2020,115748.0,Vejle Kommune
615,Indbyggertal 1. januar,2010,81957.0,Horsens Kommune
615,Indbyggertal 1. januar,2011,82835.0,Horsens Kommune
615,Indbyggertal 1. januar,2012,83598.0,Horsens Kommune
615,Indbyggertal 1. januar,2013,84871.0,Horsens Kommune
615,Indbyggertal 1. januar,2014,85662.0,Horsens Kommune
615,Indbyggertal 1. januar,2015,86361.0,Horsens Kommune
615,Indbyggertal 1. januar,2016,87736.0,Horsens Kommune
615,Indbyggertal 1. januar,2017,89030.0,Horsens Kommune
615,Indbyggertal 1. januar,2018,89598.0,Horsens Kommune
615,Indbyggertal 1. januar,2019,90370.0,Horsens Kommune
615,Indbyggertal 1. januar,2020,90966.0,Horsens Kommune
657,Indbyggertal 1. januar,2010,85548.0,Herning Kommune
657,Indbyggertal 1. januar,2011,85852.0,Herning Kommune
657,Indbyggertal 1. januar,2012,86348.0,Herning Kommune
657,Indbyggertal 1. januar,2013,86595.0,Herning Kommune
657,Indbyggertal 1. januar,2014,86842.0,Herning Kommune
657,Indbyggertal 1. januar,2015,86864.0,Herning Kommune
657,Indbyggertal 1. januar,2016,87593.0,Herning Kommune
657,Indbyggertal 1. januar,2017,88386.0,Herning Kommune
657,Indbyggertal 1. januar,2018,88733.0,Herning Kommune
657,Indbyggertal 1. januar,2019,88917.0,Herning Kommune
657,Indbyggertal 1. januar,2020,89127.0,Herning Kommune
661,Indbyggertal 1. januar,2010,57056.0,Holstebro Kommune
661,Indbyggertal 1. januar,2011,57161.0,Holstebro Kommune
