KommuneNr,IndicatorType,Year,Value
492,Indbyggertal 1. januar,2011,6663.0
492,Indbyggertal 1. januar,2012,6636.0
492,Indbyggertal 1. januar,2013,6527.0
492,Indbyggertal 1. januar,2014,6393.0
492,Indbyggertal 1. januar,2015,6276.0
492,Indbyggertal 1. januar,2016,6290.0
492,Indbyggertal 1. januar,2017,6177.0
492,Indbyggertal 1. januar,2018,6178.0
492,Indbyggertal 1. januar,2019,6058.0
492,Indbyggertal 1. januar,2020,5964.0
510,Indbyggertal 1. januar,2010,56346.0
510,Indbyggertal 1. januar,2011,56117.0
510,Indbyggertal 1. januar,2012,56188.0
510,Indbyggertal 1. januar,2013,56051.0
510,Indbyggertal 1. januar,2014,55906.0
510,Indbyggertal 1. januar,2015,55888.0
510,Indbyggertal 1. januar,2016,56029.0
510,Indbyggertal 1. januar,2017,56045.0
510,Indbyggertal 1. januar,2018,55963.0
510,Indbyggertal 1. januar,2019,55857.0
510,Indbyggertal 1. januar,2020,55670.0
530,Indbyggertal 1. januar,2010,26160.0
530,Indbyggertal 1. januar,2011,26155.0
530,Indbyggertal 1. januar,2012,26220.0
530,Indbyggertal 1. januar,2013,26357.0
530,Indbyggertal 1. januar,2014,26318.0
530,Indbyggertal 1. januar,2015,26285.0
530,Indbyggertal 1. januar,2016,26434.0
530,Indbyggertal 1. januar,2017,26481.0
530,Indbyggertal 1. januar,2018,26482.0
530,Indbyggertal 1. januar,2019,26629.0
530,Indbyggertal 1. januar,2020,26608.0
540,Indbyggertal 1. januar,2010,76439.0
540,Indbyggertal 1. januar,2011,76193.0
540,Indbyggertal 1. januar,2012,76094.0
540,Indbyggertal 1. januar,2013,75732.0
540,Indbyggertal 1. januar,2014,75264.0
540,Indbyggertal 1. januar,2015,74937.0
540,Indbyggertal 1. januar,2016,74737.0
540,Indbyggertal 1. januar,2017,74801.0
540,Indbyggertal 1. januar,2018,74650.0
540,Indbyggertal 1. januar,2019,74561.0
540,Indbyggertal 1. januar,2020,74220.0
550,Indbyggertal 1. januar,2010,39710.0
550,Indbyggertal 1. januar,2011,39464.0
550,Indbyggertal 1. januar,2012,39083.0
550,Indbyggertal 1. januar,2013,38686.0
550,Indbyggertal 1. januar,2014,38316.0
550,Indbyggertal 1. januar,2015,38010.0
550,Indbyggertal 1. januar,2016,37904.0
550,Indbyggertal 1. januar,2017,37928.0
550,Indbyggertal 1. januar,2018,37777.0
550,Indbyggertal 1. januar,2019,37587.0
550,Indbyggertal 1. januar,2020,37366.0
561,Indbyggertal 1. januar,2010,115114.0
561,Indbyggertal 1. januar,2011,115184.0
561,Indbyggertal 1. januar,2012,115112.0
561,Indbyggertal 1. januar,2013,115051.0
561,Indbyggertal 1. januar,2014,115095.0
561,Indbyggertal 1. januar,2015,115446.0
561,Indbyggertal 1. januar,2016,115748.0
561,Indbyggertal 1. januar,2017,115905.0
561,Indbyggertal 1. januar,2018,116032.0
561,Indbyggertal 1. januar,2019,115652.0
561,Indbyggertal 1. januar,2020,115483.0
563,Indbyggertal 1. januar,2010,3219.0
563,Indbyggertal 1. januar,2011,3213.0
563,Indbyggertal 1. januar,2012,3251.0
563,Indbyggertal 1. januar,2013,3237.0
563,Indbyggertal 1. januar,2014,3264.0
563,Indbyggertal 1. januar,2015,3263.0
563,Indbyggertal 1. januar,2016,3290.0
563,Indbyggertal 1. januar,2017,3345.0
563,Indbyggertal 1. januar,2018,3401.0
563,Indbyggertal 1. januar,2019,3404.0
563,Indbyggertal 1. januar,2020,3488.0
573,Indbyggertal 1. januar,2010,50378.0
573,Indbyggertal 1. januar,2011,50351.0
573,Indbyggertal 1. januar,2012,50193.0
573,Indbyggertal 1. januar,2013,49969.0
573,Indbyggertal 1. januar,2014,49958.0
573,Indbyggertal 1. januar,2015,50122.0
573,Indbyggertal 1. januar,2016,50289.0
573,Indbyggertal 1. januar,2017,50452.0
573,Indbyggertal 1. januar,2018,50301.0
573,Indbyggertal 1. januar,2019,50129.0
573,Indbyggertal 1. januar,2020,49961.0
575,Indbyggertal 1. januar,2010,42768.0
575,Indbyggertal 1. januar,2011,42683.0
575,Indbyggertal 1. januar,2012,42785.0
575,Indbyggertal 1. januar,2013,42700.0
575,Indbyggertal 1. januar,2014,42667.0
575,Indbyggertal 1. januar,2015,42601.0
575,Indbyggertal 1. januar,2016,42869.0
575,Indbyggertal 1. januar,2017,42822.0
575,Indbyggertal 1. januar,2018,42844.0
575,Indbyggertal 1. januar,2019,42863.0
575,Indbyggertal 1. januar,2020,42742.0
580,Indbyggertal 1. januar,2010,59978.0
580,Indbyggertal 1. januar,2011,59795.0
580,Indbyggertal 1. januar,2012,59600.0
580,Indbyggertal 1. januar,2013,59208.0
580,Indbyggertal 1. januar,2014,58970.0
580,Indbyggertal 1. januar,2015,58904.0
580,Indbyggertal 1. januar,2016,58869.0
580,Indbyggertal 1. januar,2017,59003.0
580,Indbyggertal 1. januar,2018,59089.0
580,Indbyggertal 1. januar,2019,59035.0
580,Indbyggertal 1. januar,2020,58761.0
607,Indbyggertal 1. januar,2010,49849.0
607,Indbyggertal 1. januar,2011,50104.0
607,Indbyggertal 1. januar,2012,50193.0
607,Indbyggertal 1. januar,2013,50374.0
607,Indbyggertal 1. januar,2014,50324.0
607,Indbyggertal 1. januar,2015,50429.0
607,Indbyggertal 1. januar,2016,50689.0
607,Indbyggertal 1. januar,2017,50868.0
607,Indbyggertal 1. januar,2018,51326.0
607,Indbyggertal 1. januar,2019,51427.0
607,Indbyggertal 1. januar,2020,51377.0
621,Indbyggertal 1. januar,2010,89071.0
621,Indbyggertal 1. januar,2011,89210.0
621,Indbyggertal 1. januar,2012,89412.0
621,Indbyggertal 1. januar,2013,89556.0
621,Indbyggertal 1. januar,2014,90066.0
621,Indbyggertal 1. januar,2015,90794.0
621,Indbyggertal 1. januar,2016,91695.0
621,Indbyggertal 1. januar,2017,92282.0
621,Indbyggertal 1. januar,2018,92515.0
621,Indbyggertal 1. januar,2019,92893.0
621,Indbyggertal 1. januar,2020,93175.0
630,Indbyggertal 1. januar,2010,106383.0
630,Indbyggertal 1. januar,2011,107218.0
630,Indbyggertal 1. januar,2012,108021.0
630,Indbyggertal 1. januar,2013,108826.0
630,Indbyggertal 1. januar,2014,109652.0
630,Indbyggertal 1. januar,2015,110471.0
630,Indbyggertal 1. januar,2016,111743.0
630,Indbyggertal 1. januar,2017,113243.0
630,Indbyggertal 1. januar,2018,114140.0
630,Indbyggertal 1. januar,2019,114830.0
630,Indbyggertal 1. januar,2020,115748.0
615,Indbyggertal 1. januar,2010,81957.0
615,Indbyggertal 1. januar,2011,82835.0
615,Indbyggertal 1. januar,2012,83598.0
615,Indbyggertal 1. januar,2013,84871.0
615,Indbyggertal 1. januar,2014,85662.0
615,Indbyggertal 1. januar,2015,86361.0
615,Indbyggertal 1. januar,2016,87736.0
615,Indbyggertal 1. januar,2017,89030.0
615,Indbyggertal 1. januar,2018,89598.0
615,Indbyggertal 1. januar,2019,90370.0
615,Indbyggertal 1. januar,2020,90966.0
657,Indbyggertal 1. januar,2010,85548.0
657,Indbyggertal 1. januar,2011,85852.0
657,Indbyggertal 1. januar,2012,86348.0
657,Indbyggertal 1. januar,2013,86595.0
657,Indbyggertal 1. januar,2014,86842.0
657,Indbyggertal 1. januar,2015,86864.0
657,Indbyggertal 1. januar,2016,87593.0
657,Indbyggertal 1. januar,2017,88386.0
657,Indbyggertal 1. januar,2018,88733.0
657,Indbyggertal 1. januar,2019,88917.0
657,Indbyggertal 1. januar,2020,89127.0
661,Indbyggertal 1. januar,2010,57056.0
661,Indbyggertal 1. januar,2011,57161.0
661,Indbyggertal 1. januar,2012,57153.0
661,Indbyggertal 1. januar,2013,57254.0
661,Indbyggertal 1. januar,2014,57338.0
661,Indbyggertal 1. januar,2015,57494.0
661,Indbyggertal 1. januar,2016,57661.0
661,Indbyggertal 1. januar,2017,58125.0
661,Indbyggertal 1. januar,2018,58418.0
661,Indbyggertal 1. januar,2019,58504.0
661,Indbyggertal 1. januar,2020,58591.0
665,Indbyggertal 1. januar,2010,21790.0
665,Indbyggertal 1. januar,2011,21554.0
665,Indbyggertal 1. januar,2012,21384.0
665,Indbyggertal 1. januar,2013,21223.0
665,Indbyggertal 1. januar,2014,20933.0
665,Indbyggertal 1. januar,2015,20657.0
665,Indbyggertal 1. januar,2016,20399.0
665,Indbyggertal 1. januar,2017,20291.0
665,Indbyggertal 1. januar,2018,20133.0
665,Indbyggertal 1. januar,2019,19998.0
665,Indbyggertal 1. januar,2020,19722.0
671,Indbyggertal 1. januar,2010,22483.0
671,Indbyggertal 1. januar,2011,22190.0
671,Indbyggertal 1. januar,2012,22098.0
671,Indbyggertal 1. januar,2013,21846.0
671,Indbyggertal 1. januar,2014,21533.0
671,Indbyggertal 1. januar,2015,21439.0
671,Indbyggertal 1. januar,2016,21474.0
671,Indbyggertal 1. januar,2017,21347.0
671,Indbyggertal 1. januar,2018,21270.0
671,Indbyggertal 1. januar,2019,21143.0
671,Indbyggertal 1. januar,2020,21036.0
706,Indbyggertal 1. januar,2010,41392.0
706,Indbyggertal 1. januar,2011,41734.0
706,Indbyggertal 1. januar,2012,41815.0
706,Indbyggertal 1. januar,2013,41894.0
706,Indbyggertal 1. januar,2014,41719.0
706,Indbyggertal 1. januar,2015,41652.0
706,Indbyggertal 1. januar,2016,41889.0
706,Indbyggertal 1. januar,2017,42021.0
706,Indbyggertal 1. januar,2018,42468.0
706,Indbyggertal 1. januar,2019,42768.0
706,Indbyggertal 1. januar,2020,42962.0
707,Indbyggertal 1. januar,2010,38148.0
707,Indbyggertal 1. januar,2011,38029.0
707,Indbyggertal 1. januar,2012,37876.0
707,Indbyggertal 1. januar,2013,38035.0
707,Indbyggertal 1. januar,2014,37925.0
707,Indbyggertal 1. januar,2015,37898.0
707,Indbyggertal 1. januar,2016,38144.0
707,Indbyggertal 1. januar,2017,38099.0
707,Indbyggertal 1. januar,2018,38197.0
707,Indbyggertal 1. januar,2019,37680.0
707,Indbyggertal 1. januar,2020,37089.0
710,Indbyggertal 1. januar,2010,46529.0
710,Indbyggertal 1. januar,2011,46894.0
710,Indbyggertal 1. januar,2012,47117.0
710,Indbyggertal 1. januar,2013,47156.0
710,Indbyggertal 1. januar,2014,47163.0
710,Indbyggertal 1. januar,2015,47523.0
710,Indbyggertal 1. januar,2016,47655.0
710,Indbyggertal 1. januar,2017,47915.0
710,Indbyggertal 1. januar,2018,48271.0
710,Indbyggertal 1. januar,2019,48374.0
710,Indbyggertal 1. januar,2020,48397.0
727,Indbyggertal 1. januar,2010,21721.0
727,Indbyggertal 1. januar,2011,21852.0
727,Indbyggertal 1. januar,2012,21749.0
727,Indbyggertal 1. januar,2013,21800.0
727,Indbyggertal 1. januar,2014,21773.0
727,Indbyggertal 1. januar,2015,21928.0
727,Indbyggertal 1. januar,2016,22131.0
727,Indbyggertal 1. januar,2017,22331.0
727,Indbyggertal 1. januar,2018,22626.0
727,Indbyggertal 1. januar,2019,22675.0
727,Indbyggertal 1. januar,2020,22844.0
730,Indbyggertal 1. januar,2010,94750.0
730,Indbyggertal 1. januar,2011,95318.0
730,Indbyggertal 1. januar,2012,95756.0
730,Indbyggertal 1. januar,2013,96007.0
730,Indbyggertal 1. januar,2014,96343.0
730,Indbyggertal 1. januar,2015,96800.0
730,Indbyggertal 1. januar,2016,97520.0
730,Indbyggertal 1. januar,2017,98118.0
730,Indbyggertal 1. januar,2018,98265.0
730,Indbyggertal 1. januar,2019,97909.0
730,Indbyggertal 1. januar,2020,97805.0
740,Indbyggertal 1. januar,2010,88481.0
740,Indbyggertal 1. januar,2011,88913.0
740,Indbyggertal 1. januar,2012,89328.0
740,Indbyggertal 1. januar,2013,89346.0
740,Indbyggertal 1. januar,2014,89633.0
740,Indbyggertal 1. januar,2015,90016.0
740,Indbyggertal 1. januar,2016,90719.0
740,Indbyggertal 1. januar,2017,91237.0
740,Indbyggertal 1. januar,2018,92024.0
740,Indbyggertal 1. januar,2019,93054.0
740,Indbyggertal 1. januar,2020,94026.0
741,Indbyggertal 1. januar,2010,4010.0
741,Indbyggertal 1. januar,2011,3885.0
741,Indbyggertal 1. januar,2012,3889.0
741,Indbyggertal 1. januar,2013,3806.0
741,Indbyggertal 1. januar,2014,3767.0
741,Indbyggertal 1. januar,2015,3733.0
741,Indbyggertal 1. januar,2016,3710.0
741,Indbyggertal 1. januar,2017,3724.0
741,Indbyggertal 1. januar,2018,3720.0
741,Indbyggertal 1. januar,2019,3684.0
741,Indbyggertal 1. januar,2020,3657.0
746,Indbyggertal 1. januar,2010,57303.0
746,Indbyggertal 1. januar,2011,57717.0
746,Indbyggertal 1. januar,2012,58008.0
746,Indbyggertal 1. januar,2013,58094.0
746,Indbyggertal 1. januar,2014,58176.0
746,Indbyggertal 1. januar,2015,58782.0
746,Indbyggertal 1. januar,2016,59481.0
746,Indbyggertal 1. januar,2017,60401.0
746,Indbyggertal 1. januar,2018,61158.0
746,Indbyggertal 1. januar,2019,61974.0
746,Indbyggertal 1. januar,2020,62678.0
751,Indbyggertal 1. januar,2010,306650.0
751,Indbyggertal 1. januar,2011,310956.0
751,Indbyggertal 1. januar,2012,314545.0
751,Indbyggertal 1. januar,2013,319094.0
751,Indbyggertal 1. januar,2014,323893.0
751,Indbyggertal 1. januar,2015,326246.0
751,Indbyggertal 1. januar,2016,330639.0
751,Indbyggertal 1. januar,2017,335684.0
751,Indbyggertal 1. januar,2018,340421.0
751,Indbyggertal 1. januar,2019,345332.0
751,Indbyggertal 1. januar,2020,349983.0
756,Indbyggertal 1. januar,2010,40312.0
756,Indbyggertal 1. januar,2011,40571.0
756,Indbyggertal 1. januar,2012,40658.0
756,Indbyggertal 1. januar,2013,40468.0
756,Indbyggertal 1. januar,2014,40602.0
756,Indbyggertal 1. januar,2015,40598.0
756,Indbyggertal 1. januar,2016,40798.0
756,Indbyggertal 1. januar,2017,40981.0
756,Indbyggertal 1. januar,2018,41191.0
756,Indbyggertal 1. januar,2019,41282.0
756,Indbyggertal 1. januar,2020,41369.0
760,Indbyggertal 1. januar,2010,58439.0
760,Indbyggertal 1. januar,2011,58068.0
760,Indbyggertal 1. januar,2012,57892.0
760,Indbyggertal 1. januar,2013,57529.0
760,Indbyggertal 1. januar,2014,57093.0
760,Indbyggertal 1. januar,2015,57042.0
760,Indbyggertal 1. januar,2016,57139.0
760,Indbyggertal 1. januar,2017,57022.0
760,Indbyggertal 1. januar,2018,57005.0
760,Indbyggertal 1. januar,2019,56930.0
760,Indbyggertal 1. januar,2020,56594.0
766,Indbyggertal 1. januar,2010,45982.0
766,Indbyggertal 1. januar,2011,45980.0
766,Indbyggertal 1. januar,2012,46029.0
766,Indbyggertal 1. januar,2013,45868.0
766,Indbyggertal 1. januar,2014,45715.0
766,Indbyggertal 1. januar,2015,46091.0
766,Indbyggertal 1. januar,2016,46206.0
766,Indbyggertal 1. januar,2017,46524.0
766,Indbyggertal 1. januar,2018,46616.0
766,Indbyggertal 1. januar,2019,46747.0
766,Indbyggertal 1. januar,2020,46722.0
779,Indbyggertal 1. januar,2010,48137.0
779,Indbyggertal 1. januar,2011,47986.0
779,Indbyggertal 1. januar,2012,47620.0
779,Indbyggertal 1. januar,2013,47291.0
779,Indbyggertal 1. januar,2014,46942.0
779,Indbyggertal 1. januar,2015,46641.0
779,Indbyggertal 1. januar,2016,46639.0
779,Indbyggertal 1. januar,2017,46540.0
779,Indbyggertal 1. januar,2018,46599.0
779,Indbyggertal 1. januar,2019,46224.0
779,Indbyggertal 1. januar,2020,45851.0
791,Indbyggertal 1. januar,2010,93310.0
791,Indbyggertal 1. januar,2011,93498.0
791,Indbyggertal 1. januar,2012,93819.0
791,Indbyggertal 1. januar,2013,94333.0
791,Indbyggertal 1. januar,2014,94486.0
791,Indbyggertal 1. januar,2015,94985.0
791,Indbyggertal 1. januar,2016,95776.0
791,Indbyggertal 1. januar,2017,96477.0
791,Indbyggertal 1. januar,2018,96883.0
791,Indbyggertal 1. januar,2019,97113.0
791,Indbyggertal 1. januar,2020,96921.0
773,Indbyggertal 1. januar,2010,21833.0
773,Indbyggertal 1. januar,2011,21600.0
773,Indbyggertal 1. januar,2012,21474.0
773,Indbyggertal 1. januar,2013,21189.0
773,Indbyggertal 1. januar,2014,21003.0
773,Indbyggertal 1. januar,2015,20816.0
773,Indbyggertal 1. januar,2016,20629.0
773,Indbyggertal 1. januar,2017,20665.0
773,Indbyggertal 1. januar,2018,20514.0
773,Indbyggertal 1. januar,2019,20403.0
773,Indbyggertal 1. januar,2020,20247.0
787,Indbyggertal 1. januar,2010,45297.0
787,Indbyggertal 1. januar,2011,45145.0
787,Indbyggertal 1. januar,2012,44908.0
787,Indbyggertal 1. januar,2013,44494.0
787,Indbyggertal 1. januar,2014,44230.0
787,Indbyggertal 1. januar,2015,44078.0
787,Indbyggertal 1. januar,2016,43991.0
787,Indbyggertal 1. januar,2017,43826.0
787,Indbyggertal 1. januar,2018,43716.0
787,Indbyggertal 1. januar,2019,43660.0
787,Indbyggertal 1. januar,2020,43423.0
810,Indbyggertal 1. januar,2010,35804.0
810,Indbyggertal 1. januar,2011,35789.0
810,Indbyggertal 1. januar,2012,35754.0
810,Indbyggertal 1. januar,2013,35600.0
810,Indbyggertal 1. januar,2014,35627.0
810,Indbyggertal 1. januar,2015,35781.0
810,Indbyggertal 1. januar,2016,36047.0
810,Indbyggertal 1. januar,2017,36128.0
810,Indbyggertal 1. januar,2018,36289.0
810,Indbyggertal 1. januar,2019,36370.0
810,Indbyggertal 1. januar,2020,36304.0
813,Indbyggertal 1. januar,2010,62007.0
813,Indbyggertal 1. januar,2011,61576.0
813,Indbyggertal 1. januar,2012,61158.0
813,Indbyggertal 1. januar,2013,60775.0
813,Indbyggertal 1. januar,2014,60458.0
813,Indbyggertal 1. januar,2015,60377.0
813,Indbyggertal 1. januar,2016,60246.0
813,Indbyggertal 1. januar,2017,60356.0
813,Indbyggertal 1. januar,2018,60140.0
813,Indbyggertal 1. januar,2019,59987.0
813,Indbyggertal 1. januar,2020,59654.0
820,Indbyggertal 1. januar,2010,38106.0
820,Indbyggertal 1. januar,2011,37864.0
820,Indbyggertal 1. januar,2012,37534.0
820,Indbyggertal 1. januar,2013,37586.0
820,Indbyggertal 1. januar,2014,37479.0
820,Indbyggertal 1. januar,2015,37399.0
820,Indbyggertal 1. januar,2016,37296.0
820,Indbyggertal 1. januar,2017,37285.0
820,Indbyggertal 1. januar,2018,37277.0
820,Indbyggertal 1. januar,2019,37121.0
820,Indbyggertal 1. januar,2020,36727.0
825,Indbyggertal 1. januar,2010,1969.0
825,Indbyggertal 1. januar,2011,1949.0
825,Indbyggertal 1. januar,2012,1897.0
825,Indbyggertal 1. januar,2013,1839.0
825,Indbyggertal 1. januar,2014,1808.0
825,Indbyggertal 1. januar,2015,1795.0
825,Indbyggertal 1. januar,2016,1817.0
825,Indbyggertal 1. januar,2017,1793.0
825,Indbyggertal 1. januar,2018,1807.0
825,Indbyggertal 1. januar,2019,1806.0
825,Indbyggertal 1. januar,2020,1786.0
840,Indbyggertal 1. januar,2010,28852.0
840,Indbyggertal 1. januar,2011,28940.0
840,Indbyggertal 1. januar,2012,28911.0
840,Indbyggertal 1. januar,2013,28866.0
840,Indbyggertal 1. januar,2014,28794.0
840,Indbyggertal 1. januar,2015,28859.0
840,Indbyggertal 1. januar,2016,29149.0
840,Indbyggertal 1. januar,2017,29391.0
840,Indbyggertal 1. januar,2018,29827.0
840,Indbyggertal 1. januar,2019,29916.0
840,Indbyggertal 1. januar,2020,30113.0
846,Indbyggertal 1. januar,2010,42604.0
846,Indbyggertal 1. januar,2011,42572.0
846,Indbyggertal 1. januar,2012,42429.0
846,Indbyggertal 1. januar,2013,42111.0
846,Indbyggertal 1. januar,2014,42093.0
846,Indbyggertal 1. januar,2015,42134.0
846,Indbyggertal 1. januar,2016,42131.0
846,Indbyggertal 1. januar,2017,42066.0
846,Indbyggertal 1. januar,2018,42125.0
846,Indbyggertal 1. januar,2019,42055.0
846,Indbyggertal 1. januar,2020,41800.0
849,Indbyggertal 1. januar,2010,38927.0
849,Indbyggertal 1. januar,2011,38733.0
849,Indbyggertal 1. januar,2012,38611.0
849,Indbyggertal 1. januar,2013,38597.0
849,Indbyggertal 1. januar,2014,38351.0
849,Indbyggertal 1. januar,2015,38293.0
849,Indbyggertal 1. januar,2016,38466.0
849,Indbyggertal 1. januar,2017,38581.0
849,Indbyggertal 1. januar,2018,38638.0
849,Indbyggertal 1. januar,2019,38460.0
849,Indbyggertal 1. januar,2020,38324.0
851,Indbyggertal 1. januar,2010,197426.0
851,Indbyggertal 1. januar,2011,199188.0
851,Indbyggertal 1. januar,2012,201142.0
851,Indbyggertal 1. januar,2013,203448.0
851,Indbyggertal 1. januar,2014,205809.0
851,Indbyggertal 1. januar,2015,207805.0
851,Indbyggertal 1. januar,2016,210316.0
851,Indbyggertal 1. januar,2017,211937.0
851,Indbyggertal 1. januar,2018,213558.0
851,Indbyggertal 1. januar,2019,215312.0
851,Indbyggertal 1. januar,2020,217075.0
860,Indbyggertal 1. januar,2010,66803.0
860,Indbyggertal 1. januar,2011,66473.0
860,Indbyggertal 1. januar,2012,66178.0
860,Indbyggertal 1. januar,2013,65767.0
860,Indbyggertal 1. januar,2014,65405.0
860,Indbyggertal 1. januar,2015,65295.0
860,Indbyggertal 1. januar,2016,65411.0
860,Indbyggertal 1. januar,2017,65307.0
860,Indbyggertal 1. januar,2018,65257.0
860,Indbyggertal 1. januar,2019,64665.0
860,Indbyggertal 1. januar,2020,64483.0
101,Andel 0-17-årige,2010,17.4
101,Andel 0-17-årige,2011,17.5
101,Andel 0-17-årige,2012,17.6
101,Andel 0-17-årige,2013,17.7
101,Andel 0-17-årige,2014,17.6
101,Andel 0-17-årige,2015,17.6
101,Andel 0-17-årige,2016,17.5
101,Andel 0-17-årige,2017,17.6
101,Andel 0-17-årige,2018,17.6
101,Andel 0-17-årige,2019,17.5
101,Andel 0-17-årige,2020,17.5
147,Andel 0-17-årige,2010,17.0
147,Andel 0-17-årige,2011,17.1
147,Andel 0-17-årige,2012,17.2
147,Andel 0-17-årige,2013,17.4
147,Andel 0-17-årige,2014,17.5
147,Andel 0-17-årige,2015,17.5
147,Andel 0-17-årige,2016,17.5
147,Andel 0-17-årige,2017,17.6
147,Andel 0-17-årige,2018,17.6
147,Andel 0-17-årige,2019,17.7
147,Andel 0-17-årige,2020,17.6
151,Andel 0-17-årige,2010,22.7
